0,0,0,0,0,0,1,1,1,7,6,2,0,0,5,17,3,7,8,21,4,13,4,13,1,5,6,5,6,13,11,32,12,18,19,34,19,9,4,6,6,11,7,17,12,16,9,17,16,15,6,5,6,6,9,14,11,11,8,11,9,7,4,4,5,7,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,1,6,2,0,1,3,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,2,2,10,10,4,7,7,11,20,11,16,20,21,5,19,6,8,0,3,5,1,1,11,10,30,14,27,18,25,10,23,12,14,6,29,17,25,19,27,8,20,12,10,4,6,6,9,9,12,14,8,6,14,7,5,3,5,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,3,3,7,7,3,4,4,11,23,8,14,18,32,11,14,3,11,1,6,2,4,8,17,14,45,18,21,20,31,13,11,4,10,7,18,10,28,20,26,12,21,17,8,5,9,7,12,11,13,13,9,9,8,8,2,3,3,5,4,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,4,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,27,5,10,12,32,5,11,6,21,1,1,0,9,0,15,6,39,12,17,13,31,11,14,5,14,7,17,14,21,15,25,16,23,19,12,8,13,9,12,11,14,13,11,8,10,7,4,3,5,4,8,5,3,1,3,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,3,1,0,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,5,8,9,13,23,13,26,22,31,5,15,1,9,0,10,1,1,1,15,10,43,13,24,17,30,8,27,10,23,6,30,14,26,11,26,12,24,9,12,4,12,5,12,7,14,10,7,5,8,4,0,0,5,0,2,0,3,0,0,0,4,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,2,2,3,3,2,5,5,10,22,10,13,13,29,5,14,4,13,1,2,0,1,1,11,8,44,14,25,21,36,9,26,13,23,7,28,16,28,12,28,11,26,13,12,2,10,3,10,8,10,10,7,8,12,7,5,3,7,3,5,1,2,0,5,0,7,0,3,0,2,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,2,0,2,0,3,0,0,0,1,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,4,4,4,11,8,2,8,11,10,21,9,22,16,26,2,20,7,13,1,5,7,0,1,7,6,23,8,26,26,37,19,31,17,23,10,29,12,18,12,36,17,19,12,26,7,14,8,17,10,15,13,11,8,10,6,7,6,8,8,8,8,8,7,1,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,2,2,2,1,2,2,0,1,1,2,1,3,3,3,5,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,9,9,12,21,13,18,23,28,10,11,0,6,1,4,3,7,8,19,26,48,24,29,16,24,7,16,9,22,9,27,22,35,24,23,11,11,11,9,8,14,13,16,15,23,18,10,6,8,8,6,4,4,8,10,10,7,8,8,3,4,4,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,20,7,7,12,20,9,7,4,6,1,0,6,8,9,13,21,38,19,14,13,16,7,7,3,6,9,15,12,25,17,15,7,13,10,4,4,6,9,11,11,15,15,9,7,7,7,5,4,4,7,6,6,4,4,2,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,4,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,5,5,12,8,3,0,3,3,14,1,4,7,12,4,16,9,14,2,10,10,7,3,7,20,20,10,20,27,34,25,6,14,16,7,9,9,19,19,17,20,37,27,11,8,13,9,8,7,8,12,16,15,24,23,14,10,12,12,6,6,7,10,14,14,11,14,13,7,10,10,5,9,10,11,7,8,9,12,6,6,5,7,6,6,6,8,5,6,6,6,1,3,4,3,3,4,5,5,5,3,2,1,4,4,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
